,arike_abundance,li_complete,li_minimal,li_without_methionine,valgepea_11_abundance,valgepea_21_abundance,valgepea_31_abundance,lu_abundance,valgepea_40_abundance,valgepea_48_abundance,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,minimal_0.21_1,minimal_0.31_1,minimal_0.41_1,minimal_0.51_1,minimal_0.22_2,minimal_0.26_2,minimal_0.36_2,minimal_0.46_2,minimal_0.51_2,rich_0.22_1,rich_0.25_1,rich_0.35_1,rich_0.45_1,rich_0.55_1,rich_0.65_1,rich_0.74_1,rich_0.82_1,rich_0.22_2,rich_0.42_2,rich_0.53_2,rich_0.63_2,rich_0.73_2,rich_0.78_2,Accession
509,0.00034092066274057475,0.00010969340692762355,8.637360422655245e-05,7.921678707044573e-05,0.0003408744595803446,0.00031573029267326866,0.00026120404296279344,,0.00025347284386115665,0.0002449553589217442,0.000407010863529185,0.00031161504314662695,0.00032473114115893706,0.000280451868643141,0.00032222255536740207,0.0003495149304262154,0.0003973651476921899,0.0004327786252120704,0.00030773141688711093,0.0003259546896154948,0.0003508865702681804,0.0004039112396277668,0.0003392005293475253,0.00037616040343755404,0.0003387607994234995,0.00031868647658616435,0.0002973534628888281,0.0003215342680161879,0.00038892326803288674,0.00034635456554295274,0.00036467191090075506,0.0003998774718636096,7.88028714060689e-05,7.324732176560544e-05,6.903950245918896e-05,6.399136533030681e-05,6.922321444781168e-05,7.562826015327558e-05,6.820253863274093e-05,6.715044522802752e-05,7.195504519920144e-05,8.534510885506071e-05,8.245982336590844e-05,8.808606993130426e-05,7.358067817105979e-05,6.673261852668484e-05,6.705038435067787e-05,6.910794892972301e-05,6.614259704796592e-05,6.815279148326584e-05,7.748160162020159e-05,6.060522350796055e-05,6.419947294523818e-05,6.130198794802185e-05,5.940480374549001e-05,b4160
510,0.00033905260431464255,0.0010261319611685259,0.001023331714272521,0.0008402911121252423,0.00033947360563685986,0.000361287361252212,0.0003315397691461073,,0.0003052604166829806,0.00018429753285097243,0.0015378774864199592,0.0012408956182445837,0.001426943572208097,0.0013476258623116258,0.0013708591171334142,0.0013587164180181965,0.0016193990608004644,0.0015886200925472728,0.0010568553711275558,0.0010665795654087817,0.0012117359464253203,0.0014196569231086917,0.0025569364521622544,0.0023131278246751523,0.0016959507702445163,0.0017637993672697007,0.001936065129249235,0.001214875805722191,0.0012692134621121705,0.0012609470901798457,0.0012248522198195179,0.0013961413245691836,0.0012935314040525146,0.0011451910479255082,0.0010698603731904683,0.0009654986180966102,0.0012460433290440863,0.0011496790446120478,0.0010781621357230694,0.001093512215314706,0.0010537707349023663,0.0014071760775261032,0.0013267003678350201,0.0012356637117082257,0.0011125088957304047,0.0010341982727530004,0.0009983740015569267,0.0009782597027361592,0.0011062850354845288,0.0015501226867697566,0.0010495961822038378,0.000998091810420682,0.0009498310540134875,0.0009295681486811623,0.0009391939538906984,b1641
511,0.00033811857510162647,0.0006701269950488148,0.0005303268210123731,0.000819817208220552,0.0003380727516933752,0.0003846601181753151,0.0004078870958578592,0.00033225047134511027,0.0003180121305938629,0.00031676864725843016,0.00048453674229670233,0.0006621819666865186,0.0004402604894558676,0.0004126128605455175,0.0005134833119159419,0.0004757794864440981,0.0005261912914645965,0.0004814000280446064,0.0007460155560900154,0.0006877942991888244,0.00072933869761147,0.0008291801497802698,0.0006244541335483131,0.0005520468003298265,0.0003975823831002935,0.0007415974612383632,0.0004942275962851239,0.0005537773107355726,0.0004623563326265779,0.0004334843859373692,0.0004495764397746136,0.0005528074030808602,0.00025334376554256966,0.000271874140152943,0.0002711517051648219,0.00027292646002029307,0.00025545104324127435,0.00027486071714243315,0.00028535493783471904,0.00027130157849463565,0.0002831909986633491,0.00026600745021836044,0.00028454690394337615,0.0002898981072377195,0.0002901021215485048,0.0002900591912425134,0.0002938921396843527,0.0003016854172940785,0.0003351044474157259,0.00027887247057781635,0.0002713000316443861,0.0002873515951639018,0.0002679896970938324,0.00027185973973057286,0.00029346768716988035,b1719
512,0.00033484947285617015,0.000218832806749552,0.00010663407929195775,0.00013575920392864938,0.00033480409249194413,0.0002396697955675451,0.00025098432206435895,,0.00022354535202948799,0.00023612395129458697,2.4816707931545536e-05,4.284706843266144e-05,3.100557915104293e-05,2.887769704953577e-05,2.642790256741886e-05,2.9873461985385006e-05,2.4132221298204332e-05,1.8967161104958658e-05,2.0293399353164487e-05,2.0534148642449735e-05,2.205244566006365e-05,2.5692021307587246e-05,5.4612024223930104e-05,5.742173545599469e-05,2.99260173888729e-05,3.1347525118293605e-05,4.4521328921554384e-05,2.378237443004014e-05,2.6834798913230893e-05,2.5056588100999372e-05,1.9532681232728487e-05,1.9408785465832622e-05,4.956974123406683e-05,4.9647269352658505e-05,8.021409210851278e-05,5.11197164550863e-05,5.145058073115259e-05,5.1171395513446425e-05,4.166176848055457e-05,3.712415085724237e-05,3.9291844307438166e-05,,6.225704218935197e-05,,5.374935371962902e-05,,,,,8.045370290642042e-05,4.86421738000226e-05,3.659596565865532e-05,3.9837536163810545e-05,4.266287639400334e-05,3.601747675102705e-05,b4234
513,0.0003343824582496621,0.00020908228168925875,0.00019869483441412012,0.00021660242261771885,0.00033480409249194413,0.00037198336865767795,0.00039826853501233843,0.00016657581190860962,0.0003742237674254911,0.0004167029967236878,0.0006193643575444252,0.0006176655319513299,0.0005870139859411907,0.0003975236134386155,0.00046166389511707694,0.0004437558671641381,0.00047175770958892733,0.0004428880258010461,0.00040675610082047245,0.00037180764289479733,0.00036926360831821914,0.0003530297304367625,0.0003576755037128001,0.00037394334801454395,0.0003572230483148029,0.0006413815880980081,0.0004084525589133231,0.0005451916159954521,0.00045238394113850545,0.0004594609783530064,0.0004639591741740551,0.0005245617693467943,0.00022343556655347698,0.0002019233942880546,0.00022716871333685105,0.00021641183896163414,0.00019764281897137825,0.00021153045007004767,0.00021442759622666054,0.00022917175047712512,0.00022851049556325435,0.00020243315016478479,0.00022897982290929022,0.0002283715387888285,0.00023847188010051905,0.0002205754063753578,0.00022583625224382195,0.0002412744280298625,0.00026303416399233603,0.00023651105341879073,0.00021975477930662966,0.00021375705922516166,0.0002225867946999273,0.00022236076921956582,0.00026203536641701845,b2514
514,0.0003320473852172218,5.5400710569515884e-08,3.5544693097346697e-07,0.0,0.00033246933591943637,0.0,0.0,,0.0,0.0,6.362178094504883e-07,1.2242019552188982e-06,8.305623418104149e-07,5.359284317301234e-07,8.715083734353814e-07,5.992991608094081e-06,2.408685997997463e-06,2.021880117787471e-06,1.3099677919438784e-05,4.29622236159992e-05,1.34956373180077e-05,1.074165194033599e-06,2.120927057140452e-06,2.6678566923570244e-05,1.5671443826310773e-06,7.977183501969857e-07,1.5357816215141694e-06,2.3052590377132773e-06,9.836404331370108e-07,5.114141631845446e-06,9.928726327325174e-07,2.683335204735696e-06,2.3774618765032972e-05,3.394892228189275e-05,3.0238622616708255e-05,4.023622079391793e-05,3.100558668163534e-05,2.780342597560875e-05,4.130195145913094e-05,3.534241733823529e-05,4.434205772875185e-05,4.7026708159163905e-05,6.849666923217665e-05,0.00011499834098611029,0.00012062620684304709,0.00011887137725404602,0.00010273671008632583,0.00010506098853541687,0.0001036355691862024,7.890846909230468e-05,8.86338715419202e-05,7.630338734332958e-05,7.288962104807049e-05,9.366924150043596e-05,5.5512330363860074e-05,b1886
515,0.0003311133560042058,0.00036315165778311734,0.00033127653966723845,0.0003195459768300009,0.0003315354332904133,0.0003917907897789923,0.0003970662149066108,0.00043269866417439595,0.0004210667981184813,0.0004773608227944596,0.0011081144628176506,0.0009042400805593495,0.0007525019713394884,0.000718040034745135,0.000758447827692348,0.0007731416654715829,0.0008437205190725126,0.000861706050199867,0.0008437080693875368,0.000747602499118243,0.000706367400048896,0.0006658567869447358,0.0006185421417513516,0.0006628995714803326,0.0007127286781280109,0.001134443683948425,0.0008373277457723275,0.0009057907950790807,0.0008476532764820766,0.0007035327112590622,0.0007608930456454627,0.0009805269996252008,0.00022320747430658953,0.00022489140769886402,0.00023271512619791828,0.000271480066893538,0.0002247788846638041,0.0002241015959552055,0.00023815046441912606,0.00025335101956070654,0.0002820738972532037,0.0001914863405958476,0.00021783955361032943,0.0002119067989734942,0.00021919631994519656,0.000228141821845268,0.00023499889752428814,0.00024775715949294585,0.0002870233298630931,0.00021184753923344723,0.0001988057650852331,0.00020694707070356737,0.00020627921990300802,0.0002284233586641482,0.00023153994807761254,b2114
516,0.0003297123121847815,2.5262724019699242e-05,0.0009803226356247634,2.104793859359669e-05,0.000329667628032467,0.00040090220349474104,0.00054825796819808,0.0011764242446093078,0.0009847446007914522,0.0008880212774575188,0.002679698853049694,0.0001513558780997844,0.00015487177501420738,0.0010614504861450576,0.0016016910646920038,0.0014730864868749921,0.001814452729188253,0.0013238500771226933,0.0014831499746075936,0.0009170590655851332,0.0007350815220020625,0.0006470117835406828,0.0015740678159264446,0.0013302332538067875,0.0017217120477672156,0.002349060066409114,0.002025924692210111,0.0017643602690877542,0.0013054767038868684,0.0012825942505262612,0.0017676844536031989,0.002086141805786921,0.0002475482641236802,0.0003608447587135196,0.0005039550771396532,0.0006803965379160541,0.0002546024982814422,0.00030686170947995803,0.0004166208604447223,0.0005826271274694565,0.0006746818853890354,0.00024406683208586332,0.0003068489249819657,0.000352683910091075,0.0004520608165310654,0.0005937295081595884,0.0006717414780953953,0.0007817000819165578,0.0009859109348508137,0.00024073907168969513,0.00038353456573637706,0.0005249146642002762,0.0006045160127237354,0.0007048533576371387,0.0007987359838624423,b0032
517,0.00032924529757827353,1.717422027654992e-06,1.0841131394690741e-05,0.0,0.0003292006767180054,0.00045834372474651297,0.0004175056567034798,,0.00023031156757407647,7.599658668637046e-05,2.4985242450605273e-05,7.512148361570513e-05,5.308105192021448e-05,3.3248375521897944e-05,5.464593044243472e-05,6.999448214033546e-05,4.032621190620988e-05,5.199120302882068e-05,0.00017185001202785522,0.00022178874140502944,0.00023775292977254925,0.00016143886249504706,9.976486157280873e-06,1.1011375267623178e-05,6.526190305751336e-06,6.2133841347001396e-06,6.862002989744162e-06,1.2363400425724839e-05,6.799357832744313e-05,4.6920220050899484e-05,4.3844141959449935e-05,3.1070197107465955e-05,0.00016279033671855674,0.00015425613787699242,0.00010759001381756975,,0.00018036203101691388,0.00015209875383814176,0.00014631466236119802,7.667753823698249e-05,2.7948808983824026e-05,0.00019792437108565072,0.00019694205899700227,0.00019478304824985886,0.00016648271495364075,0.00018987501664018323,0.00014314814710169558,,7.279454226816289e-05,0.00014091837682432974,0.00017259225757464426,0.00020760443378413986,0.00018492426078324414,0.00013925369677432993,9.910577847524444e-05,b4035
518,0.0003287782829717655,9.667423994380522e-05,0.00010698952622297236,0.00010179548483441903,0.0003287337254034439,0.0,0.0,,0.0006555421906430967,0.0,0.00010617674700756908,8.847641403627494e-05,6.713191860497714e-05,4.230192378607672e-05,5.087724558433578e-05,8.32614101277193e-05,6.849559052685817e-05,3.870456225478873e-05,4.79581428915047e-05,3.4738596125697726e-05,2.722098761164107e-05,2.1169220490603677e-05,9.902586259819531e-05,7.833595827973534e-05,0.0001026157554653725,7.055197469078869e-05,0.00010742302299418447,8.800337108588861e-05,6.119422049469883e-05,4.675786634830121e-05,5.753093759758509e-05,7.182461149518104e-05,3.704322684385226e-05,3.25101053167066e-05,5.204118108406464e-05,4.3486510226496175e-05,3.1068089731945996e-05,3.0400842957047945e-05,3.2198809847992404e-05,4.163115024234151e-05,4.344725112656158e-05,2.4046684660966603e-05,,3.562539347083193e-05,3.202755388692946e-05,3.992720704826268e-05,,4.340389498254879e-05,4.9850500919143315e-05,,3.2873423366064925e-05,3.753029729274182e-05,3.414301400089897e-05,3.7022441697519935e-05,4.2717650334438344e-05,b3697
519,0.00032784425375874946,9.744984989177844e-05,0.00012547276663362776,9.959501852697345e-05,0.0003277998227745207,0.00029671516839676297,0.00022723849997681412,,0.00020662981316816646,0.00023658876222235837,,,,,,,,,,,,,,,,,,,,,,,6.604874838357805e-05,6.332818623945612e-05,4.294558157847389e-05,5.0407751299998146e-05,6.135712007252769e-05,6.279160426724672e-05,4.787382380748913e-05,4.554728478800337e-05,4.796954495044275e-05,6.930407440714627e-05,8.527604631902251e-05,5.5874594500090724e-05,4.4558125569465974e-05,4.0441085223841806e-05,3.6404208356293264e-05,3.211252311258975e-05,3.866627626042041e-05,,4.3139996934789795e-05,3.686742988453636e-05,3.6269644079753366e-05,3.778893232521575e-05,3.5770966785302765e-05,b0927
520,0.0003273772391522414,6.648085268341905e-07,2.1682262789381483e-05,0.0,0.0003273328714599592,0.000253138841929991,0.00020800137828567267,,0.00014443267797014465,0.0,1.5505175753495346e-05,8.458122599694207e-06,9.741934234768775e-06,3.0438653646807977e-05,2.3318737559487232e-05,2.4566690790431464e-05,2.6037396663852052e-05,1.5645500911450665e-05,1.7007378451339167e-05,2.0932869975312834e-05,2.9173547904459206e-05,2.9963555412516185e-05,4.0866643296120906e-05,4.0424310546240786e-05,2.4516149109105346e-05,1.9562138436991407e-05,3.288043099252411e-05,2.2151092429423668e-05,3.639922893129123e-05,4.443079661105936e-05,2.3476334213208117e-05,2.687370295269133e-05,,,,,,,,,,,,,,,,,,,,,,,,b0581
521,0.00032597619533281715,0.00031650425948357255,0.00022535335423710956,0.00031122247384074425,0.000326398968831036,0.00035692972860551487,0.00036280009189422463,0.0003481802607860649,0.00034403603653435755,0.0003441924919954446,0.0003615065433830402,0.0005675845428741152,0.000458994978368842,0.00029918334781049846,0.0003730998009517664,0.00044787318964303104,0.00039509708178074197,0.00042315062465118035,0.0005062248416324813,0.0004924208460858732,0.000540399775159365,0.0005609529346619497,0.0005660732145538035,0.0005195299874589433,0.00037783207033292144,0.0005090966355528289,0.00043704423803725667,0.0004464561264844246,0.0004274529624184264,0.0003972253923570238,0.0003484333398046345,0.00045596523027830447,0.00021214113268329195,0.00021623463440754642,0.00022400389528225216,0.0002370500721776068,0.00020519277577214787,0.00019700080457011912,0.0002332151767498803,0.0002274421627584168,0.00023053417827736687,0.00021472477019204267,0.00022153176477356955,0.0002388281978701078,0.00026779373027644836,0.0002522295144456223,0.00026818993196504545,0.0002932531705813927,0.0003020424290708235,0.00023046908095604337,0.00024218649355833578,0.0002614223257051823,0.000261564429826718,0.00026926551359817585,0.0002838813000008314,b3176
522,0.0003245751515132931,0.00015778122370193546,0.0004562161359044445,0.00025439303963802583,0.00032453116357308967,0.0005217274723345993,0.0006531603974201871,0.0003128211391199118,0.0006669927092569543,0.0009456578324979762,0.0009395799437579461,7.762553306956197e-05,0.0008087054380785135,0.0002892972893610258,0.00042633247457238234,0.000422711774494491,0.000707636564383391,0.0004515532263058677,0.0004840219977012357,0.00045454231946386725,0.0004801001190576337,0.0003800409019825514,0.00018844473852633483,0.0002194884868781041,0.00044223526413972043,0.0007175456516846944,0.000498312121874199,0.0006610984949866185,0.0006255409206124109,0.0005065435521065084,0.0005103550915914403,0.0006698250285504747,0.0003276619828688028,0.00035150816219183423,0.00044922081835459797,0.0004842539947840604,0.0003504711360480225,0.0003363772882541543,0.0004024278906707059,0.0004515903726413721,0.0004959693572180449,0.00024011244274994191,0.0002605267010528975,0.00031462674218736667,0.000375036160158238,0.0003874501452921978,0.00042805347201045374,0.00042755575249785557,0.00046947392307383165,0.0002527239539005828,0.0003535532075892996,0.00038684428803402964,0.00040490671777281554,0.0004167935913985474,0.00047380891502333373,b2019
523,0.00032317410769386887,0.0001040979351600433,0.00010236871612028345,0.0001414995508177643,0.000323130309629605,0.00037436025919220374,0.0003643029920263591,,0.0003383107772275285,0.00036115809085810184,0.0002738685934719692,0.0004034301897880174,0.00046523980800650014,0.000333004074084656,0.00030290804546962753,0.000274945645531574,0.00028622991802940395,0.00029076561693894184,0.00028819291422764747,0.0002716289080129803,0.0002676156166038751,0.00024812587815387446,0.00022761168418087283,0.00028230505719675824,0.0003619459491939593,0.00027779840034488636,0.0002528321339673589,0.00032668568486019894,0.00024069726727906035,0.00017967143087536014,0.0002695602801951105,0.0002429124501129064,0.00027384332614518314,0.0002589863123745999,0.00024866853023972307,0.00024715662552387635,0.0002727352946117727,0.00026781621193055843,0.0002694375283424607,0.00025131973199272567,0.00025172668497987455,0.00030333457716722134,0.0003335222821952719,0.00029237398529470847,0.00029011472973609556,0.0002801717244109374,0.00026127469677645433,0.00026653517964551475,0.00022045128242823185,0.000322277423613796,0.0002848170171407948,0.00027505203238152316,0.0002510064686630605,0.0002584810977942494,0.00024909951979677064,b1613
524,0.00032317410769386887,0.000331517852047969,0.0002511232567326627,0.0002705616833757797,0.000323130309629605,0.00041833273408152966,0.0004890437029925213,,0.00038489356886115374,0.0004290204863089308,0.0003008341165216159,0.00031439732031753807,0.0003528328745284497,0.00019459925579326225,0.00024213800213280192,0.00027174328360355754,0.00026491009846142595,0.0002455140143026969,0.00018739200277969654,0.00016945656646678815,0.00016137336537699578,0.00015578536147379035,0.0003392005293475253,0.00033108027650298087,0.000312570167275376,0.0002517422733284287,0.00032267752154152216,0.0002601465506245974,0.00021259325490374117,0.00018616557897929497,0.000205533914159019,0.00022192997933897338,0.0003549725806736203,0.00037424132879792404,0.0003845420775712642,0.00039106652857800957,0.0003459875740058977,0.0003488179543518983,0.00034412267276324137,0.000362014373953166,0.00041810143780839093,0.0003581344228697585,0.0003707283004768219,0.00042102152621951235,0.00040103938210848294,0.0004034864392022681,0.0004004706110251793,0.0004374650420012834,0.00043852537484626535,0.00038550377395387753,0.0003887414121403583,0.0003766933390426128,0.0004186163815447581,0.00039868032345829525,0.0004173635051889835,b3472
525,0.00032224007848085284,0.0001027683181064352,9.50820540354024e-05,8.084321868904184e-05,0.0003221964070005819,0.00035019520542429187,0.00024076460116592447,,0.00020246598821762745,0.00016524028481344373,0.0001091261010910843,0.0001777875112237964,9.554589345638604e-05,0.00012851875984202306,0.00016299562011270243,0.0001660653399799348,0.00015377486879863996,0.00019304141124588706,0.00022691306497737288,0.0002815969413345501,0.00028082411270229904,0.00036936206672023435,9.902586259819531e-05,0.00012341608521429815,6.612061230827011e-05,8.458219693043416e-05,8.332432201832198e-05,9.91647742480013e-05,0.00015683852067525076,0.000155318375485579,0.00017027301692181042,0.00014203518677689806,8.641611222194297e-05,7.455095795901777e-05,6.348225653073066e-05,4.5634529801136444e-05,9.0054672964214e-05,8.159110414271343e-05,6.716924341953515e-05,5.272562212157908e-05,6.200273631241704e-05,0.00010331712683989055,9.806791508999963e-05,8.075413244217973e-05,7.273611464100938e-05,5.8481899053866326e-05,4.563685605262338e-05,5.0530488712678215e-05,,7.741652305852728e-05,7.011759299329487e-05,6.548369282270537e-05,5.1904877343755815e-05,5.039121593287482e-05,4.984985701170123e-05,b2585
526,0.00032177306387434475,0.00010121709821040891,0.0001295604063397948,0.00010744015927546215,0.0003217294556861203,0.00031731488636298585,0.00029426784586945214,,0.00027273053425726245,0.00024751181902438695,0.00010786209219817839,0.00015886802646133605,0.00010990900162294639,0.0001103075995405614,0.00011588705938644298,0.00011208266747955343,0.00012156833285558936,0.00011890580692697188,0.00011989535722866499,0.0001350668515073112,0.00013667922049718278,0.0001224925221265485,0.00016627476928798458,0.00015371584266206907,0.00014211638100021873,9.420292075190533e-05,0.00012171886255615128,0.00011032617741010339,0.00016998394581856332,0.00038802534920982535,0.00018511971049544717,0.00010652639008269906,9.948774603768935e-05,7.423302641439752e-05,6.940705997401109e-05,5.7446528535165157e-05,0.00010466921008245245,9.157996691697411e-05,9.474106328710241e-05,6.936970937614881e-05,6.951294321317912e-05,9.51010683364711e-05,,,,,,,,,9.160024271942731e-05,,5.8702412435354174e-05,5.576877198037247e-05,5.520092246288964e-05,b3204
527,0.0003194379908419045,0.00013030247125950012,0.00016457192904062554,0.00018589156676063355,0.0003193946991136125,0.000358514322295232,0.00038414127377031437,,0.00038385261262349405,0.00028632353149110146,4.2133629764933003e-05,0.00010795235423283786,8.524192455422679e-05,4.329052963101578e-05,7.113392669661762e-05,8.18889693014382e-05,7.257810916753183e-05,5.824940339340095e-05,5.373088231363027e-05,6.578901992241176e-05,7.17853048830197e-05,6.407301157393397e-05,2.5643264419084913e-05,2.6974174313305096e-05,2.0222602855321572e-05,3.439408766175949e-05,3.9374826679246256e-05,3.326956711783593e-05,5.3034991095405656e-05,4.589197993444378e-05,5.6603019249236956e-05,4.1157923441058794e-05,0.00025678049703077317,0.00026330315935097333,0.00027669506929727504,0.00024874543489271546,0.00025451305695842923,0.00026257094528386497,0.00028214858809836365,0.00029387199882079654,0.00024575260584159083,0.00030176677151561807,0.00029545399964017163,0.00028923931571520875,0.0003052224525799526,0.00030000233565968636,0.0003181366503803423,0.0003234211435848868,0.0002666509818954908,0.00028893272136121684,0.0003062314908103536,0.00029625532701311064,0.0003211643793609179,0.0002901276599004026,0.0003041943751265959,b2281
528,0.0003194379908419045,5.540071056951587e-07,0.0007313320604778878,0.002161049258873449,0.0003193946991136125,0.0004888471532732932,0.0006294145753326422,0.0023054308968037873,0.0008101241919301741,0.001112292550094634,0.00031979424991581735,5.870604830708808e-05,0.00014519228907583216,0.0001789896898204644,0.00022329457784227774,0.00019946140008615838,0.0002258993647839295,0.0002070020120591366,0.0002255808943414308,0.00013855566316984023,0.00012059931220346257,8.543068209857864e-05,5.416862483916206e-05,4.2936973358987015e-05,0.00013481735236872097,0.0003852298163514034,0.00023363486369837953,0.0002090616669210289,0.00016545104059677713,0.00013258885712185816,0.00016980905774761513,0.00026228088467339714,0.0001915898151294922,0.0002568787350661549,0.0003370173575215422,0.0004173148826532412,0.00018877937273695987,0.0002274997529373825,0.00029131279513009274,0.00038304537321779867,0.0004225063567297418,9.386855762598608e-05,0.00010345925845513188,0.0001227574021147665,0.00014989335987393277,0.00015805064975616095,0.00017535988445253434,0.00017897514243244564,0.00020898773239167942,9.553987792112639e-05,0.00015316075118127571,0.00016762377776667611,0.00018695953686807064,0.0001825775203730423,0.00021288731825701263,b2752
529,0.00031803694702238044,2.9473178022982444e-05,9.61483948283228e-05,4.6018447561454585e-05,0.0003179938451701278,0.0002761154504306399,0.0002110071785499416,,0.00014703506856419412,0.00013061187069637217,3.9226409311152626e-05,3.700428637366215e-05,3.622001189849929e-05,6.451953935391775e-05,5.323267362064761e-05,6.770708076320031e-05,4.899022368808399e-05,5.536100322513313e-05,4.156372383930407e-05,4.3061903949214974e-05,6.029965610173654e-05,7.600818039652952e-05,0.00016331877338950378,0.00015888897198246005,8.15773788218917e-05,5.61208889585819e-05,0.0001045638550818115,4.59334668594638e-05,5.938105840596701e-05,0.000102282832636897,5.103550915914807e-05,3.962458903835268e-05,0.00012893973066825963,9.912303950591273e-05,7.826183050791911e-05,5.62627839626e-05,0.00014145572616388653,0.00012994716835454265,9.155344888074679e-05,6.0223067365009956e-05,6.25320532087486e-05,0.00017434128928749574,0.00016612332310728204,,8.197575606234075e-05,6.74037628691792e-05,,,,,9.012413898744007e-05,6.489621833157912e-05,4.46673424419918e-05,3.48224131494812e-05,3.223272090564374e-05,b4057
530,0.00031710291780936436,8.625890635673622e-05,0.00010485684463708511,7.529421669618453e-05,0.0003175268938556662,0.0,0.0,,0.0,0.0,9.311532178050194e-06,8.207717654308524e-05,8.898882233683016e-05,3.480933211917014e-05,3.9853842374396365e-05,2.0312124228960094e-05,2.4540473162271698e-05,4.0052482333313706e-05,2.3801448694302333e-05,2.5667685803062166e-05,1.3036211366756375e-05,1.2186435534650188e-05,1.1158884516662309e-05,9.533338318948923e-06,1.1163220259837809e-05,2.8822085115157425e-06,8.740884760745539e-06,1.004526284590143e-05,4.1884044249704975e-05,1.1040051776682233e-05,2.9832574899392918e-05,1.1984218884308298e-05,,,,,,,,,,,,,,,,,,,,,,,,b1308
531,0.00031523485938343216,6.398782070779084e-05,8.388547570973819e-05,5.290686382844986e-05,0.00031519213728315837,0.0005082584259721534,0.0005494602883038075,,0.0005100685564352925,0.0004929319888739025,0.0001411476597124568,0.00020644496608459832,0.00022294041806487485,0.00021229009722893,0.00019173184215568798,0.00017201258356047837,0.0001637543588091742,0.00015067820877795018,0.00012078347098595973,0.0001231052115214683,0.00013151067854566995,9.359685024035454e-05,4.5152837348878614e-05,4.604085095120295e-05,0.00013309993386722812,0.00012787545412700307,0.00010374694996397609,0.00012535114320518653,0.00023344461892418206,0.00017913025186670742,0.0001503227724323318,0.00018803521885811457,0.0001086147956264179,0.00012303738576181116,0.00012972131739684087,0.00012698969371562226,0.0001154953035300631,0.00010886800248152707,0.00012641643760856805,0.00012213791956288095,0.00011700563467085317,0.00011189039542000546,0.00010072267491168455,0.0001177658017447456,0.0001097161106296407,0.0001217970573142733,0.00011733083707255356,,9.611596923674032e-05,0.00010542618549933225,0.00011182146811746927,0.00011959791044287189,0.00012305213406185272,0.00013230337086967412,0.00012267632913182488,b0028
532,0.00031476784477692406,0.00032902482007234117,0.00017541306043536867,0.00027084870072029545,0.00031519213728315837,0.0003422722369758061,0.00032522758859116255,0.00018960571298013364,0.00030812304633639505,0.0003000354538595587,0.0003480237818582679,0.0004841162277455598,0.00039966909681093667,0.0002008430821822795,0.00029489959014616755,0.0003728464244730025,0.00032841594398298876,0.0005150980300077216,0.0004405044235960392,0.00041915580117225375,0.00039280918831987287,0.0004246407433723067,0.0002379576698255044,0.0002276176900957738,0.00019707377304860286,0.0003792168639629352,0.00027652238238428,0.0003202464138051341,0.0003467672494699589,0.0002938602017028214,0.00028997448385878445,0.00041561432494398277,0.00010851314333261041,0.0001096358072984662,0.00011778929891205561,0.00012166445419266066,0.00010134084844596495,0.0001235866262650073,0.0001131009635735793,0.00011680779928534712,0.00012690717306742814,0.00011880824083565713,0.00012116819454497281,0.00011518799790752274,0.00011182302519130594,0.0001257822001703089,0.00012070932723788231,0.00012235177647060156,0.00013518778705673943,0.00012451758175235418,0.00011778894819915083,0.00012054290714474807,0.00011980192993096196,0.00011606486397129631,0.00013440245245173915,b2569
533,0.0003143008301704161,4.6813600431240915e-05,8.743994501947286e-05,6.687504125874585e-05,0.0003147251859686968,0.00041674814039181253,0.0004373439384474351,,0.0003677177909403674,0.00020777048470212967,0.00016010779310665827,0.0006427060264898353,0.0007774812898901209,0.000582757129648199,0.0007348935473292182,0.000512377908478236,0.00039600430814528033,0.0004635882270069803,0.0007770995375938,0.0006628742158849,0.0006087393854079054,0.0006237696126755618,0.00018844473852633483,0.0001980569511222715,0.0001588612113899273,0.0001098365969617004,0.0001829867463930936,0.0002828986416857991,0.0004986195744011735,0.0005465907987474228,0.0007933701878376016,0.0002437194682195765,0.0004791736591890446,0.0004968916839988599,0.0004394201273815464,0.00030651247120026695,0.0004761835193048913,0.0004917287019154075,0.0004552243218751355,0.00039107494318057454,0.0002977139588880685,0.0006203314714263551,0.0006878976680400091,0.0006303340623486591,0.0006633981171416207,0.0007647294102313824,0.0006585097629337467,0.0005040293375553419,0.0003450565160102908,0.0005297845585858879,0.0006565286705528507,0.0006942487450576601,0.0006525673504835795,0.0005689549845874125,0.0004737066559867323,b3962
